,State,Electoral_Votes,Winner,Total_Vote_Count,Trump_Vote_Count,Biden_Vote_Count,Trump_Vote_Percent,Biden_Vote_Percent
16,Kentucky,8,Trump,1856228,1229019,551792,66.211,29.727
17,Louisiana,8,Trump,1770316,997044,708075,56.32,39.997
18,Maine,4,Trump,684588,336617,320336,49.171,46.793
19,Maryland,10,Biden,2640172,892950,1645814,33.822,62.337
20,Massachusetts,11,Biden,2892586,954970,1817556,33.014,62.835
21,Michigan,15,Trump,4635263,2257386,2203919,48.7,47.547
22,Minnesota,10,Biden,2602944,1237677,1267332,47.549,48.688
23,Mississippi,6,Trump,1257088,720077,488240,57.281,38.839
24,Missouri,10,Trump,2825347,1570490,1153679,55.586,40.833
25,Montana,4,Trump,490171,300083,171184,61.22,34.923
26,Nebraska,5,Trump,746030,437957,276484,58.705,37.061
27,Nevada,6,Trump,1147905,589998,514897,51.398,44.855
28,New Hampshire,4,Biden,643354,304868,313571,47.387,48.74
29,New Jersey,14,Trump,3520772,1732033,1645933,49.195,46.749
30,New Mexico,5,Biden,820928,367865,422571,44.811,51.475
31,New York,28,Biden,7115094,3144861,3702602,44.2,52.039
32,North Carolina,16,Trump,3664261,1911408,1605031,52.164,43.802
33,North Dakota,3,Trump,334501,225281,97005,67.348,29.0
34,Ohio,17,Trump,4710927,2467067,2078835,52.369,44.128
35,Oklahoma,7,Trump,1548299,1012499,473460,65.394,30.579
36,Oregon,8,Biden,2063400,835237,1130871,40.479,54.806
37,Pennsylvania,19,Trump,5604284,2821107,2577999,50.338,46.001
38,Rhode Island,4,Biden,500871,218090,260344,43.542,51.978
39,South Carolina,9,Trump,1991775,1148144,768714,57.644,38.594
40,South Dakota,3,Trump,368109,221473,131689,60.165,35.774
41,Tennessee,11,Trump,2772548,1667739,985655,60.152,35.551
42,Texas,40,Trump,9928649,5166832,4388433,52.04,44.2
43,Utah,6,Trump,1228508,833253,346310,67.826,28.189
44,Vermont,3,Biden,314221,115835,184830,36.864,58.822
45,Virginia,13,Trump,3589066,1747661,1706446,48.694,47.546
46,Washington,12,Biden,3309441,1383043,1799065,41.791,54.362
47,West Virginia,4,Trump,701427,492496,180655,70.213,25.755
48,Wisconsin,10,Biden,2578130,1242836,1242992,48.207,48.213
49,Wyoming,3,Trump,219079,175516,34764,80.115,15.868
50,District of Columbia,3,Biden,399947,38148,348276,9.538,87.081
0,Alabama,9,Trump,1998242,1171301,757225,58.617,37.895
1,Alaska,3,Trump,298347,164029,123711,54.979,41.465
2,Arizona,11,Trump,2846367,1447772,1293698,50.864,45.451
3,Arkansas,6,Trump,1087640,746335,297323,68.62,27.337
4,California,54,Biden,13621644,4755541,8342619,34.912,61.245
5,Colorado,10,Biden,2527553,1089060,1343056,43.088,53.137
6,Connecticut,7,Biden,1421735,620852,747920,43.669,52.606
7,Delaware,3,Biden,462290,196644,247053,42.537,53.441
8,Florida,30,Trump,7814447,4059682,3472530,51.951,44.437
9,Georgia,16,Trump,4219206,2225756,1825838,52.753,43.274
10,Hawaii,4,Biden,520612,202293,300075,38.857,57.639
11,Idaho,4,Trump,733500,488400,214902,66.585,29.298
12,Illinois,19,Biden,4887088,2091154,2588111,42.789,52.958
13,Indiana,11,Trump,2605912,1570355,937902,60.261,35.991
14,Iowa,6,Trump,1385655,822299,507304,59.344,36.611
15,Kansas,6,Trump,1268770,744027,471681,58.642,37.176
16,Kentucky,8,Trump,1857231,1229568,552434,66.204,29.745
17,Louisiana,8,Trump,1771717,998686,707473,56.368,39.931
18,Maine,4,Trump,684743,337133,319640,49.235,46.68
19,Maryland,10,Biden,2640000,892255,1646177,33.798,62.355
20,Massachusetts,11,Biden,2894586,954599,1819563,32.979,62.861
21,Michigan,15,Trump,4634898,2255655,2204771,48.667,47.569
22,Minnesota,10,Biden,2603043,1238634,1266539,47.584,48.656
23,Mississippi,6,Trump,1257669,720096,488732,57.256,38.86
24,Missouri,10,Trump,2823061,1569178,1152684,55.584,40.831
25,Montana,4,Trump,490577,300442,170888,61.243,34.834
26,Nebraska,5,Trump,746289,438571,276456,58.767,37.044
27,Nevada,6,Trump,1147779,590425,514389,51.441,44.816
28,New Hampshire,4,Biden,642716,305082,313032,47.468,48.705
29,New Jersey,14,Trump,3519734,1730978,1646279,49.179,46.773
30,New Mexico,5,Biden,820932,368145,422372,44.845,51.45
31,New York,28,Biden,7116196,3145671,3702970,44.204,52.036
32,North Carolina,16,Trump,3664789,1912535,1605001,52.187,43.795
33,North Dakota,3,Trump,334522,225213,96816,67.324,28.942
34,Ohio,17,Trump,4710706,2465810,2079467,52.345,44.143
35,Oklahoma,7,Trump,1548227,1013058,472735,65.433,30.534
36,Oregon,8,Biden,2063822,837164,1129573,40.564,54.732
37,Pennsylvania,19,Trump,5603955,2820549,2578499,50.331,46.012
38,Rhode Island,4,Biden,500239,218320,259444,43.643,51.864
39,South Carolina,9,Trump,1991868,1147065,769355,57.587,38.625
40,South Dakota,3,Trump,367723,221368,131332,60.2,35.715
41,Tennessee,11,Trump,2772471,1668450,985529,60.179,35.547
42,Texas,40,Trump,9928248,5169540,4386163,52.069,44.179
43,Utah,6,Trump,1229009,833132,346351,67.789,28.181
44,Vermont,3,Biden,314282,115672,185014,36.805,58.869
45,Virginia,13,Trump,3588536,1747239,1706405,48.689,47.552
46,Washington,12,Biden,3311534,1382293,1801722,41.742,54.407
47,West Virginia,4,Trump,701229,493152,180139,70.327,25.689
48,Wisconsin,10,Biden,2578047,1242037,1243342,48.177,48.228
49,Wyoming,3,Trump,219118,175284,35152,79.995,16.042
50,District of Columbia,3,Biden,399743,38195,347956,9.555,87.045
0,Alabama,9,Trump,1998805,1170351,758549,58.553,37.95
1,Alaska,3,Trump,298142,164130,123248,55.051,41.339
2,Arizona,11,Trump,2847076,1448695,1293258,50.884,45.424
3,Arkansas,6,Trump,1087741,745927,297754,68.576,27.374
4,California,54,Biden,13622261,4756657,8342715,34.918,61.243
5,Colorado,10,Biden,2529951,1090167,1344980,43.09,53.162
6,Connecticut,7,Biden,1422675,622216,747514,43.736,52.543
7,Delaware,3,Biden,462135,196711,246927,42.566,53.432
8,Florida,30,Trump,7813675,4059134,3471670,51.949,44.431
9,Georgia,16,Trump,4220078,2224764,1828588,52.719,43.331
10,Hawaii,4,Biden,519843,202037,299462,38.865,57.606
11,Idaho,4,Trump,732927,488447,214012,66.643,29.2
12,Illinois,19,Biden,4887663,2091562,2588669,42.793,52.963
13,Indiana,11,Trump,2606616,1573000,936314,60.346,35.921
14,Iowa,6,Trump,1384796,821894,507103,59.351,36.619
15,Kansas,6,Trump,1268406,742795,472580,58.561,37.258
16,Kentucky,8,Trump,1856777,1229581,551839,66.221,29.72
17,Louisiana,8,Trump,1771489,998540,707645,56.367,39.946
18,Maine,4,Trump,684730,336279,320637,49.111,46.827
19,Maryland,10,Biden,2639935,892708,1645775,33.816,62.341
20,Massachusetts,11,Biden,2894089,955328,1818641,33.01,62.84
21,Michigan,15,Trump,4636579,2258178,2204150,48.704,47.538
22,Minnesota,10,Biden,2602730,1237536,1266940,47.548,48.677
23,Mississippi,6,Trump,1256244,719875,487514,57.304,38.807
24,Missouri,10,Trump,2825423,1572141,1151713,55.643,40.762
25,Montana,4,Trump,490203,300572,170565,61.316,34.795
26,Nebraska,5,Trump,745301,436928,276815,58.624,37.141
27,Nevada,6,Trump,1148342,591705,513972,51.527,44.758
28,New Hampshire,4,Biden,642954,304992,313230,47.436,48.717
29,New Jersey,14,Trump,3520095,1731023,1646580,49.175,46.777
30,New Mexico,5,Biden,820460,367762,422073,44.824,51.443
31,New York,28,Biden,7115520,3143031,3704773,44.171,52.066
32,North Carolina,16,Trump,3664356,1912145,1605581,52.182,43.816
33,North Dakota,3,Trump,334254,225196,96731,67.373,28.939
34,Ohio,17,Trump,4711441,2469793,2076336,52.421,44.07
35,Oklahoma,7,Trump,1548591,1011837,474669,65.339,30.652
36,Oregon,8,Biden,2064677,837661,1129971,40.571,54.729
37,Pennsylvania,19,Trump,5603182,2821374,2577494,50.353,46.001
38,Rhode Island,4,Biden,500994,219251,259527,43.763,51.802
39,South Carolina,9,Trump,1991313,1147116,769467,57.606,38.641
40,South Dakota,3,Trump,368120,221509,131941,60.173,35.842
41,Tennessee,11,Trump,2772241,1667979,984557,60.167,35.515
42,Texas,40,Trump,9926408,5163028,4389645,52.013,44.222
43,Utah,6,Trump,1228608,832832,346446,67.787,28.198
44,Vermont,3,Biden,314327,114766,186072,36.512,59.197
45,Virginia,13,Trump,3587565,1747567,1705621,48.712,47.543
46,Washington,12,Biden,3310641,1383253,1800274,41.782,54.378
47,West Virginia,4,Trump,701157,493326,179667,70.359,25.624
48,Wisconsin,10,Trump,2579872,1244418,1243361,48.236,48.195
49,Wyoming,3,Trump,219039,175309,35000,80.036,15.979
50,District of Columbia,3,Biden,399333,38439,347547,9.626,87.032
0,Alabama,9,Trump,1998060,1170342,756952,58.574,37.884
1,Alaska,3,Trump,298487,164097,123744,54.976,41.457
2,Arizona,11,Trump,2848453,1449325,1294150,50.881,45.433
3,Arkansas,6,Trump,1087142,746884,296366,68.702,27.261
4,California,54,Biden,13622632,4756854,8343704,34.919,61.249
5,Colorado,10,Biden,2529435,1090327,1343850,43.106,53.128
6,Connecticut,7,Biden,1421556,621021,747807,43.686,52.605
7,Delaware,3,Biden,462429,197618,246133,42.735,53.226
8,Florida,30,Trump,7811828,4055459,3474091,51.914,44.472
9,Georgia,16,Trump,4216884,2222785,1827066,52.712,43.327
10,Hawaii,4,Biden,520701,202490,299785,38.888,57.573
11,Idaho,4,Trump,733203,488771,214215,66.662,29.216
12,Illinois,19,Biden,4885268,2089595,2588815,42.773,52.992
13,Indiana,11,Trump,2606728,1571669,938394,60.293,35.999
14,Iowa,6,Trump,1386045,823147,507389,59.388,36.607
15,Kansas,6,Trump,1269856,743955,472411,58.586,37.202
16,Kentucky,8,Trump,1855991,1228726,552196,66.203,29.752
17,Louisiana,8,Trump,1771628,997532,708631,56.306,39.999
18,Maine,4,Trump,685451,337414,320006,49.225,46.685
19,Maryland,10,Biden,2639609,890469,1648190,33.735,62.441
20,Massachusetts,11,Biden,2892123,952765,1819423,32.943,62.91
21,Michigan,15,Trump,4636891,2256704,2205526,48.668,47.565
22,Minnesota,10,Biden,2602336,1240157,1264779,47.656,48.602
23,Mississippi,6,Trump,1257117,720843,487407,57.341,38.772
24,Missouri,10,Trump,2824126,1570929,1152270,55.625,40.801
25,Montana,4,Trump,490094,300066,171033,61.226,34.898
26,Nebraska,5,Trump,745745,437162,277546,58.621,37.217
27,Nevada,6,Trump,1148009,590643,514976,51.449,44.858
28,New Hampshire,4,Biden,643553,305144,313638,47.416,48.735
29,New Jersey,14,Trump,3521338,1731860,1646432,49.182,46.756
30,New Mexico,5,Biden,820861,367191,422945,44.732,51.525
31,New York,28,Biden,7116192,3146151,3702675,44.211,52.032
32,North Carolina,16,Trump,3663888,1914207,1602411,52.245,43.735
33,North Dakota,3,Trump,334596,225107,97010,67.277,28.993
34,Ohio,17,Trump,4709421,2466902,2077418,52.382,44.112
35,Oklahoma,7,Trump,1549274,1013392,473637,65.411,30.572
36,Oregon,8,Biden,2063663,836025,1130819,40.512,54.797
37,Pennsylvania,19,Trump,5603890,2821887,2576756,50.356,45.982
38,Rhode Island,4,Biden,501022,219842,259057,43.879,51.706
39,South Carolina,9,Trump,1992196,1147870,769079,57.618,38.605
40,South Dakota,3,Trump,367589,221041,131520,60.133,35.779
41,Tennessee,11,Trump,2772018,1667302,985804,60.148,35.563
42,Texas,40,Trump,9927981,5167028,4389065,52.045,44.209
43,Utah,6,Trump,1228221,832690,346612,67.796,28.221
44,Vermont,3,Biden,314364,115458,185320,36.727,58.951
45,Virginia,13,Trump,3588989,1747347,1706260,48.686,47.542
46,Washington,12,Biden,3311186,1382531,1801600,41.753,54.41
47,West Virginia,4,Trump,701850,492770,180879,70.21,25.772
48,Wisconsin,10,Biden,2579405,1243693,1243961,48.216,48.227
49,Wyoming,3,Trump,219268,175551,34890,80.062,15.912
50,District of Columbia,3,Biden,400349,38146,348711,9.528,87.102
0,Alabama,9,Trump,1998342,1170918,757519,58.594,37.907
1,Alaska,3,Trump,297814,163929,123143,55.044,41.349
2,Arizona,11,Trump,2847593,1447601,1295527,50.836,45.496
3,Arkansas,6,Trump,1087730,746585,296973,68.637,27.302
4,California,54,Biden,13621395,4759590,8339419,34.942,61.223
5,Colorado,10,Biden,2528561,1089962,1343488,43.106,53.133
6,Connecticut,7,Biden,1421917,621041,747696,43.676,52.584
7,Delaware,3,Biden,462338,196942,246929,42.597,53.409
8,Florida,30,Trump,7815338,4060164,3473312,51.951,44.442
9,Georgia,16,Trump,4218735,2225823,1825286,52.76,43.266
10,Hawaii,4,Biden,520895,202767,299847,38.927,57.564
11,Idaho,4,Trump,733685,488883,214278,66.634,29.206
12,Illinois,19,Biden,4888593,2091098,2590220,42.775,52.985
13,Indiana,11,Trump,2604527,1569281,937754,60.252,36.005
14,Iowa,6,Trump,1384820,822384,506644,59.386,36.586
15,Kansas,6,Trump,1269271,744879,471327,58.686,37.134
16,Kentucky,8,Trump,1855835,1229035,551648,66.225,29.725
17,Louisiana,8,Trump,1772234,998379,708741,56.334,39.991
18,Maine,4,Trump,684967,337254,319995,49.237,46.717
19,Maryland,10,Biden,2639972,891804,1646364,33.781,62.363
20,Massachusetts,11,Biden,2891786,954217,1818106,32.997,62.871
21,Michigan,15,Trump,4635656,2255869,2205194,48.663,47.57
22,Minnesota,10,Biden,2602985,1238037,1266951,47.562,48.673
23,Mississippi,6,Trump,1256369,720320,487431,57.333,38.797
24,Missouri,10,Trump,2823843,1570550,1152212,55.617,40.803
25,Montana,4,Trump,490347,299703,171908,61.121,35.058
26,Nebraska,5,Trump,746331,437239,277621,58.585,37.198
27,Nevada,6,Trump,1148039,591233,514409,51.499,44.808
28,New Hampshire,4,Biden,642921,305969,312352,47.59,48.583
29,New Jersey,14,Trump,3520845,1731014,1646830,49.165,46.774
30,New Mexico,5,Biden,820507,367824,422217,44.829,51.458
31,New York,28,Biden,7113850,3145565,3700518,44.217,52.018
32,North Carolina,16,Trump,3665255,1915729,1602291,52.267,43.716
33,North Dakota,3,Trump,334305,224837,97262,67.255,29.094
34,Ohio,17,Trump,4711268,2468068,2077951,52.386,44.106
35,Oklahoma,7,Trump,1548586,1012592,473734,65.388,30.591
36,Oregon,8,Biden,2064724,837984,1129970,40.586,54.727
37,Pennsylvania,19,Trump,5604729,2820748,2578763,50.328,46.01
38,Rhode Island,4,Biden,500403,219109,258902,43.787,51.739
39,South Carolina,9,Trump,1991953,1146698,770006,57.567,38.656
40,South Dakota,3,Trump,367704,221035,131807,60.112,35.846
41,Tennessee,11,Trump,2772464,1667635,985782,60.15,35.556
42,Texas,40,Trump,9927132,5165541,4387331,52.035,44.195
43,Utah,6,Trump,1227035,831630,346008,67.776,28.199
44,Vermont,3,Biden,314325,116293,184685,36.998,58.756
45,Virginia,13,Trump,3587724,1746108,1706340,48.669,47.561
46,Washington,12,Biden,3311651,1384626,1799754,41.811,54.346
47,West Virginia,4,Trump,701031,492722,180443,70.285,25.74
48,Wisconsin,10,Biden,2579037,1242396,1244111,48.173,48.239
49,Wyoming,3,Trump,219018,175332,34863,80.054,15.918
50,District of Columbia,3,Biden,400038,38391,347923,9.597,86.972
0,Alabama,9,Trump,1998556,1158123,771044,57.948,38.58
1,Alaska,3,Trump,298349,162890,124872,54.597,41.854
2,Arizona,11,Trump,2847223,1433279,1309535,50.34,45.993
3,Arkansas,6,Trump,1087982,738362,305951,67.865,28.121
4,California,54,Biden,13620907,4703235,8399844,34.53,61.669
5,Colorado,10,Biden,2527550,1076867,1356292,42.605,53.66
6,Connecticut,7,Biden,1421803,614743,754542,43.237,53.069
7,Delaware,3,Biden,462333,194682,249375,42.109,53.938
8,Florida,30,Trump,7814392,4016570,3517733,51.4,45.016
9,Georgia,16,Trump,4216957,2198410,1853521,52.133,43.954
10,Hawaii,4,Biden,520381,200190,301946,38.47,58.024
11,Idaho,4,Trump,733516,482623,220803,65.796,30.102
12,Illinois,19,Biden,4886518,2063370,2618183,42.226,53.58
13,Indiana,11,Trump,2606868,1556346,954616,59.702,36.619
14,Iowa,6,Trump,1385655,813623,516913,58.718,37.305
15,Kansas,6,Trump,1268679,734689,481484,57.91,37.952
16,Kentucky,8,Trump,1856493,1214643,567689,65.427,30.579
17,Louisiana,8,Trump,1771090,987010,719299,55.729,40.613
18,Maine,4,Trump,683914,332330,324229,48.592,47.408
19,Maryland,10,Biden,2640893,882072,1657820,33.401,62.775
20,Massachusetts,11,Biden,2892607,943326,1831261,32.612,63.308
21,Michigan,15,Biden,4635870,2231327,2231624,48.132,48.138
22,Minnesota,10,Biden,2603459,1224791,1282139,47.045,49.248
23,Mississippi,6,Trump,1255693,711706,495561,56.678,39.465
24,Missouri,10,Trump,2824065,1554326,1169320,55.039,41.406
25,Montana,4,Trump,490322,296817,174841,60.535,35.658
26,Nebraska,5,Trump,746643,432694,283021,57.952,37.906
27,Nevada,6,Trump,1148168,584325,521579,50.892,45.427
28,New Hampshire,4,Biden,643401,302681,316189,47.044,49.143
29,New Jersey,14,Trump,3520926,1710228,1670180,48.573,47.436
30,New Mexico,5,Biden,820505,364080,425956,44.373,51.914
31,New York,28,Biden,7116606,3111648,3740431,43.724,52.559
32,North Carolina,16,Trump,3666678,1891161,1630462,51.577,44.467
33,North Dakota,3,Trump,334269,222264,99822,66.493,29.863
34,Ohio,17,Trump,4707986,2441462,2102638,51.858,44.661
35,Oklahoma,7,Trump,1548111,1001799,485310,64.711,31.349
36,Oregon,8,Biden,2064142,824295,1144422,39.934,55.443
37,Pennsylvania,19,Trump,5605329,2789664,2613109,49.768,46.618
38,Rhode Island,4,Biden,500332,216072,262266,43.186,52.418
39,South Carolina,9,Trump,1991899,1134654,782949,56.963,39.307
40,South Dakota,3,Trump,368061,218922,134482,59.48,36.538
41,Tennessee,11,Trump,2773485,1646295,1008853,59.358,36.375
42,Texas,40,Trump,9928558,5111448,4446898,51.482,44.789
43,Utah,6,Trump,1228576,822213,357757,66.924,29.12
44,Vermont,3,Biden,314035,113889,186689,36.266,59.448
45,Virginia,13,Trump,3589294,1729397,1726189,48.182,48.093
46,Washington,12,Biden,3309621,1369478,1814438,41.379,54.823
47,West Virginia,4,Trump,701016,486220,187048,69.359,26.682
48,Wisconsin,10,Biden,2579966,1231555,1256521,47.735,48.703
49,Wyoming,3,Trump,219190,173586,37045,79.194,16.901
50,District of Columbia,3,Biden,400241,37983,348613,9.49,87.101
0,Alabama,9,Trump,1998396,1158355,770257,57.964,38.544
1,Alaska,3,Trump,297863,162559,124978,54.575,41.958
2,Arizona,11,Trump,2847440,1433669,1309584,50.349,45.992
3,Arkansas,6,Trump,1087541,736259,307469,67.699,28.272
4,California,54,Biden,13621397,4702862,8400671,34.526,61.673
5,Colorado,10,Biden,2529168,1077697,1356701,42.611,53.642
6,Connecticut,7,Biden,1421464,614758,754349,43.248,53.068
7,Delaware,3,Biden,462484,194677,249734,42.094,53.998
8,Florida,30,Trump,7812902,4014077,3518023,51.378,45.028
9,Georgia,16,Trump,4217666,2199127,1852921,52.141,43.932
10,Hawaii,4,Biden,520631,200565,302042,38.523,58.015
11,Idaho,4,Trump,733855,482502,221388,65.749,30.168
12,Illinois,19,Biden,4885236,2062070,2618408,42.21,53.598
13,Indiana,11,Trump,2605671,1556334,953372,59.729,36.588
14,Iowa,6,Trump,1385643,812541,517929,58.64,37.378
15,Kansas,6,Trump,1269475,733918,482721,57.813,38.025
16,Kentucky,8,Trump,1857062,1214215,568586,65.384,30.618
17,Louisiana,8,Trump,1771988,988258,719265,55.771,40.591
18,Maine,4,Trump,684572,332969,324079,48.639,47.34
19,Maryland,10,Biden,2640901,881233,1659717,33.369,62.847
20,Massachusetts,11,Biden,2892310,942334,1831070,32.581,63.308
21,Michigan,15,Trump,4637341,2233749,2231332,48.169,48.117
22,Minnesota,10,Biden,2604172,1225024,1282261,47.041,49.239
23,Mississippi,6,Trump,1256814,712327,496211,56.677,39.482
24,Missouri,10,Trump,2826212,1555477,1170651,55.038,41.421
25,Montana,4,Trump,490529,297069,174877,60.561,35.651
26,Nebraska,5,Trump,746092,432261,282756,57.937,37.898
27,Nevada,6,Trump,1149233,585232,521711,50.924,45.396
28,New Hampshire,4,Biden,643300,301550,317404,46.875,49.34
29,New Jersey,14,Trump,3520179,1709586,1669184,48.565,47.418
30,New Mexico,5,Biden,820071,362919,426567,44.255,52.016
31,New York,28,Biden,7115565,3110500,3739744,43.714,52.557
32,North Carolina,16,Trump,3666207,1889880,1630779,51.549,44.481
33,North Dakota,3,Trump,334660,222546,99951,66.499,29.866
34,Ohio,17,Trump,4711584,2442535,2104878,51.841,44.675
35,Oklahoma,7,Trump,1547682,999872,486164,64.604,31.412
36,Oregon,8,Biden,2064261,824622,1144244,39.948,55.431
37,Pennsylvania,19,Trump,5605720,2789870,2612735,49.768,46.608
38,Rhode Island,4,Biden,501089,215905,263099,43.087,52.505
39,South Carolina,9,Trump,1993184,1136279,782294,57.008,39.248
40,South Dakota,3,Trump,367482,217961,134896,59.312,36.708
41,Tennessee,11,Trump,2771702,1645910,1008432,59.383,36.383
42,Texas,40,Trump,9930353,5108840,4452298,51.447,44.835
43,Utah,6,Trump,1228625,822598,357151,66.953,29.069
44,Vermont,3,Biden,314061,114212,186472,36.366,59.374
45,Virginia,13,Biden,3588658,1726158,1728257,48.1,48.159
46,Washington,12,Biden,3309961,1367512,1815702,41.315,54.856
47,West Virginia,4,Trump,700951,486470,186784,69.401,26.647
