,State,Electoral_Votes,Winner,Total_Vote_Count,Trump_Vote_Count,Biden_Vote_Count,Trump_Vote_Percent,Biden_Vote_Percent
24,Missouri,10,Trump,2824816,1614277,1110188,57.146,39.301
25,Montana,4,Trump,490154,307653,163908,62.767,33.44
26,Nebraska,5,Trump,746309,450978,264197,60.428,35.4
27,Nevada,6,Trump,1148573,610804,495630,53.179,43.152
28,New Hampshire,4,Trump,643188,316328,302523,49.181,47.035
29,New Jersey,14,Trump,3521530,1795242,1585513,50.979,45.023
30,New Mexico,5,Biden,820533,382763,407678,46.648,49.685
31,New York,28,Biden,7116220,3268380,3582131,45.929,50.338
32,North Carolina,16,Trump,3663670,1975858,1542694,53.931,42.108
33,North Dakota,3,Trump,334278,229305,92675,68.597,27.724
34,Ohio,17,Trump,4711258,2538879,2008351,53.89,42.629
35,Oklahoma,7,Trump,1548468,1038474,448861,67.065,28.987
36,Oregon,8,Biden,2064897,882782,1086891,42.752,52.637
37,Pennsylvania,19,Trump,5605856,2913656,2489303,51.975,44.405
38,Rhode Island,4,Biden,500407,228899,249610,45.743,49.881
39,South Carolina,9,Trump,1992201,1179598,738635,59.211,37.076
40,South Dakota,3,Trump,368040,227130,126130,61.713,34.271
41,Tennessee,11,Trump,2773157,1717676,937698,61.939,33.813
42,Texas,40,Trump,9929949,5328493,4232273,53.661,42.621
43,Utah,6,Trump,1227083,851975,326719,69.431,26.626
44,Vermont,3,Biden,314173,122236,178679,38.907,56.873
45,Virginia,13,Trump,3587274,1805702,1648085,50.336,45.943
46,Washington,12,Biden,3311431,1443224,1741902,43.583,52.603
47,West Virginia,4,Trump,701515,503514,170195,71.775,24.261
48,Wisconsin,10,Trump,2578416,1285199,1202316,49.845,46.63
49,Wyoming,3,Trump,219368,178369,32447,81.31,14.791
50,District of Columbia,3,Biden,399418,45635,340451,11.425,85.237
0,Alabama,9,Trump,1998263,1199966,728836,60.05,36.473
1,Alaska,3,Trump,298365,168676,119353,56.533,40.002
2,Arizona,11,Trump,2846706,1493867,1249156,52.477,43.881
3,Arkansas,6,Trump,1086399,763406,279755,70.269,25.751
4,California,54,Biden,13623165,5013359,8093614,36.8,59.411
5,Colorado,10,Biden,2529465,1133398,1301379,44.808,51.449
6,Connecticut,7,Biden,1421537,646022,723045,45.445,50.864
7,Delaware,3,Biden,462005,205130,238460,44.4,51.614
8,Florida,30,Trump,7814157,4178606,3355512,53.475,42.941
9,Georgia,16,Trump,4217009,2299441,1752426,54.528,41.556
10,Hawaii,4,Biden,520689,211519,291188,40.623,55.924
11,Idaho,4,Trump,733412,500126,203413,68.192,27.735
12,Illinois,19,Biden,4885248,2186261,2494115,44.752,51.054
13,Indiana,11,Trump,2606099,1610677,898966,61.804,34.495
14,Iowa,6,Trump,1386175,847502,483958,61.14,34.913
15,Kansas,6,Trump,1269414,766667,449646,60.395,35.422
16,Kentucky,8,Trump,1855556,1258684,522493,67.833,28.158
17,Louisiana,8,Trump,1771144,1026328,680341,57.947,38.413
18,Maine,4,Trump,684316,348453,308513,50.92,45.083
19,Maryland,10,Biden,2640180,942151,1596486,35.685,60.469
20,Massachusetts,11,Biden,2893921,1013367,1761867,35.017,60.882
21,Michigan,15,Trump,4635655,2335294,2127665,50.377,45.898
22,Minnesota,10,Trump,2603116,1281793,1224650,49.241,47.046
23,Mississippi,6,Trump,1256643,740002,468335,58.887,37.269
24,Missouri,10,Trump,2825447,1613709,1111064,57.113,39.323
25,Montana,4,Trump,490044,307774,163442,62.805,33.353
26,Nebraska,5,Trump,745940,450363,264796,60.375,35.498
27,Nevada,6,Trump,1148154,609950,495975,53.124,43.198
28,New Hampshire,4,Trump,643085,317232,301474,49.33,46.879
29,New Jersey,14,Trump,3520216,1795070,1584005,50.993,44.997
30,New Mexico,5,Biden,820287,381627,408514,46.524,49.801
31,New York,28,Biden,7115333,3268038,3582086,45.93,50.343
32,North Carolina,16,Trump,3665281,1977777,1541622,53.96,42.06
33,North Dakota,3,Trump,334770,230495,92107,68.852,27.514
34,Ohio,17,Trump,4712170,2539254,2008672,53.887,42.627
35,Oklahoma,7,Trump,1548322,1036542,449796,66.946,29.051
36,Oregon,8,Biden,2062493,881611,1085092,42.745,52.611
37,Pennsylvania,19,Trump,5603910,2908150,2493481,51.895,44.495
38,Rhode Island,4,Biden,500421,229410,248999,45.843,49.758
39,South Carolina,9,Trump,1992799,1179408,738888,59.183,37.078
40,South Dakota,3,Trump,367580,227410,125556,61.867,34.157
41,Tennessee,11,Trump,2773092,1717923,937544,61.95,33.809
42,Texas,40,Trump,9929928,5329126,4230859,53.667,42.607
43,Utah,6,Trump,1228070,852365,327173,69.407,26.641
44,Vermont,3,Biden,313931,122398,178308,38.989,56.798
45,Virginia,13,Trump,3590099,1807446,1648794,50.345,45.926
46,Washington,12,Biden,3310856,1442599,1742035,43.572,52.616
47,West Virginia,4,Trump,701812,504102,169802,71.829,24.195
48,Wisconsin,10,Trump,2578880,1284579,1202924,49.812,46.645
49,Wyoming,3,Trump,219524,178879,32063,81.485,14.606
50,District of Columbia,3,Biden,399525,45596,340457,11.413,85.215
0,Alabama,9,Trump,1998504,1199691,729382,60.029,36.496
1,Alaska,3,Trump,298812,168421,119748,56.364,40.075
2,Arizona,11,Trump,2847960,1495769,1248201,52.521,43.828
3,Arkansas,6,Trump,1087599,764469,279745,70.29,25.721
4,California,54,Biden,13622118,5010975,8093231,36.786,59.412
5,Colorado,10,Biden,2528941,1134234,1300650,44.85,51.431
6,Connecticut,7,Biden,1422286,645769,723960,45.404,50.901
7,Delaware,3,Biden,462163,204745,238950,44.301,51.703
8,Florida,30,Trump,7813438,4179948,3353510,53.497,42.92
9,Georgia,16,Trump,4217863,2297274,1755167,54.465,41.613
10,Hawaii,4,Biden,520533,211013,291245,40.538,55.951
11,Idaho,4,Trump,733580,500771,202919,68.264,27.661
12,Illinois,19,Biden,4885388,2185598,2495476,44.737,51.08
13,Indiana,11,Trump,2607116,1612158,898991,61.837,34.482
14,Iowa,6,Trump,1384504,845185,484256,61.046,34.977
15,Kansas,6,Trump,1269473,767093,449862,60.426,35.437
16,Kentucky,8,Trump,1856083,1259100,522595,67.836,28.156
17,Louisiana,8,Trump,1771812,1026558,680362,57.938,38.399
18,Maine,4,Trump,684462,349322,308015,51.036,45.001
19,Maryland,10,Biden,2641120,941800,1599287,35.659,60.553
20,Massachusetts,11,Biden,2892690,1014602,1759500,35.075,60.826
21,Michigan,15,Trump,4636079,2333385,2129947,50.331,45.943
22,Minnesota,10,Trump,2602957,1281378,1224797,49.228,47.054
23,Mississippi,6,Trump,1257452,741158,467878,58.941,37.208
24,Missouri,10,Trump,2824641,1613314,1110670,57.116,39.321
25,Montana,4,Trump,490213,307758,163881,62.78,33.431
26,Nebraska,5,Trump,745630,451051,263492,60.493,35.338
27,Nevada,6,Trump,1147399,609114,495854,53.087,43.215
28,New Hampshire,4,Trump,643353,316226,302531,49.153,47.024
29,New Jersey,14,Trump,3521025,1795606,1584562,50.997,45.003
30,New Mexico,5,Biden,819848,380606,408916,46.424,49.877
31,New York,28,Biden,7115756,3269052,3581311,45.941,50.329
32,North Carolina,16,Trump,3664164,1977530,1541250,53.969,42.063
33,North Dakota,3,Trump,334533,229634,92620,68.643,27.686
34,Ohio,17,Trump,4710963,2539570,2007620,53.908,42.616
35,Oklahoma,7,Trump,1548801,1037572,449577,66.992,29.027
36,Oregon,8,Biden,2064017,882798,1085506,42.771,52.592
37,Pennsylvania,19,Trump,5605215,2912098,2490833,51.953,44.438
38,Rhode Island,4,Biden,500330,229293,249119,45.828,49.791
39,South Carolina,9,Trump,1991861,1178389,739305,59.16,37.116
40,South Dakota,3,Trump,368488,227620,126144,61.771,34.233
41,Tennessee,11,Trump,2771152,1717943,935928,61.994,33.774
42,Texas,40,Trump,9929688,5327801,4232438,53.655,42.624
43,Utah,6,Trump,1228227,851676,327818,69.342,26.69
44,Vermont,3,Biden,314443,122871,178357,39.076,56.722
45,Virginia,13,Trump,3588391,1807147,1648216,50.361,45.932
46,Washington,12,Biden,3310787,1440306,1744326,43.503,52.686
47,West Virginia,4,Trump,701735,503794,170267,71.793,24.264
48,Wisconsin,10,Trump,2578517,1283971,1203274,49.795,46.665
49,Wyoming,3,Trump,219079,178699,31880,81.568,14.552
50,District of Columbia,3,Biden,400152,45708,340818,11.423,85.172
0,Alabama,9,Trump,1998864,1199524,729327,60.01,36.487
1,Alaska,3,Trump,298012,168273,119260,56.465,40.019
2,Arizona,11,Trump,2846959,1494390,1248204,52.491,43.843
3,Arkansas,6,Trump,1087292,763215,280554,70.194,25.803
4,California,54,Biden,13623357,5011157,8094088,36.784,59.413
5,Colorado,10,Biden,2528249,1133716,1300788,44.842,51.45
6,Connecticut,7,Biden,1423025,646184,724350,45.409,50.902
7,Delaware,3,Biden,462260,205406,238337,44.435,51.559
8,Florida,30,Trump,7811096,4177419,3353642,53.481,42.934
9,Georgia,16,Trump,4218499,2297484,1755482,54.462,41.614
10,Hawaii,4,Biden,520951,211001,292032,40.503,56.057
11,Idaho,4,Trump,733529,500374,202977,68.215,27.671
12,Illinois,19,Biden,4886456,2185853,2494952,44.733,51.059
13,Indiana,11,Trump,2605853,1611096,898414,61.826,34.477
14,Iowa,6,Trump,1384591,845609,483972,61.073,34.954
15,Kansas,6,Trump,1269473,767451,449472,60.454,35.406
16,Kentucky,8,Trump,1856552,1259201,523001,67.825,28.171
17,Louisiana,8,Trump,1770944,1025424,681276,57.903,38.47
18,Maine,4,Trump,684835,349212,308104,50.992,44.99
19,Maryland,10,Biden,2640898,942982,1597589,35.707,60.494
20,Massachusetts,11,Biden,2893529,1013660,1760851,35.032,60.855
21,Michigan,15,Trump,4637591,2334317,2130767,50.335,45.946
22,Minnesota,10,Trump,2603799,1282795,1224584,49.266,47.031
23,Mississippi,6,Trump,1256943,742042,466559,59.035,37.119
24,Missouri,10,Trump,2826228,1614846,1111253,57.138,39.319
25,Montana,4,Trump,490362,307794,163871,62.769,33.418
26,Nebraska,5,Trump,746133,450151,264967,60.331,35.512
27,Nevada,6,Trump,1148250,609964,495626,53.121,43.164
28,New Hampshire,4,Trump,642271,315889,302081,49.183,47.033
29,New Jersey,14,Trump,3520758,1797031,1583401,51.041,44.973
30,New Mexico,5,Biden,820878,380711,409957,46.379,49.941
31,New York,28,Biden,7115400,3268585,3581635,45.937,50.336
32,North Carolina,16,Trump,3664685,1976161,1544074,53.924,42.134
33,North Dakota,3,Trump,334422,229800,92344,68.716,27.613
34,Ohio,17,Trump,4710015,2538419,2007155,53.894,42.615
35,Oklahoma,7,Trump,1547655,1037272,448610,67.022,28.986
36,Oregon,8,Biden,2064155,882858,1085863,42.771,52.606
37,Pennsylvania,19,Trump,5606428,2912908,2491149,51.957,44.434
38,Rhode Island,4,Biden,500859,229404,249494,45.802,49.813
39,South Carolina,9,Trump,1993106,1180420,738761,59.225,37.066
40,South Dakota,3,Trump,367551,227225,125613,61.821,34.176
41,Tennessee,11,Trump,2772907,1718604,936921,61.978,33.788
42,Texas,40,Trump,9930249,5330351,4229793,53.678,42.595
43,Utah,6,Trump,1229025,852210,327777,69.34,26.67
44,Vermont,3,Biden,314463,122511,178405,38.959,56.733
45,Virginia,13,Trump,3587066,1806320,1647409,50.356,45.926
46,Washington,12,Biden,3310292,1442815,1741457,43.586,52.607
47,West Virginia,4,Trump,701527,503745,170215,71.807,24.263
48,Wisconsin,10,Trump,2580159,1283653,1204843,49.751,46.696
49,Wyoming,3,Trump,219083,178043,32428,81.267,14.802
50,District of Columbia,3,Biden,399995,45456,341240,11.364,85.311
0,Alabama,9,Trump,1998380,1199795,729028,60.038,36.481
1,Alaska,3,Trump,298149,168501,119264,56.516,40.001
2,Arizona,11,Trump,2845937,1494560,1247766,52.516,43.844
3,Arkansas,6,Trump,1086745,763129,279953,70.222,25.761
4,California,54,Biden,13620265,5010948,8091704,36.79,59.409
5,Colorado,10,Biden,2528136,1133190,1300861,44.823,51.455
6,Connecticut,7,Biden,1421782,645064,723920,45.37,50.916
7,Delaware,3,Biden,462362,204978,239076,44.333,51.708
8,Florida,30,Trump,7812454,4178383,3354544,53.484,42.938
9,Georgia,16,Trump,4218292,2298186,1754338,54.481,41.589
10,Hawaii,4,Biden,520061,210460,291299,40.468,56.012
11,Idaho,4,Trump,733345,500810,202640,68.291,27.632
12,Illinois,19,Biden,4886165,2187438,2493628,44.768,51.034
13,Indiana,11,Trump,2605936,1610754,898789,61.811,34.49
14,Iowa,6,Trump,1385825,846266,484718,61.066,34.977
15,Kansas,6,Trump,1269922,765546,451501,60.283,35.553
16,Kentucky,8,Trump,1856525,1258990,522620,67.814,28.15
17,Louisiana,8,Trump,1770869,1025318,680689,57.899,38.438
18,Maine,4,Trump,684962,348651,308610,50.901,45.055
19,Maryland,10,Biden,2640853,942990,1597796,35.708,60.503
20,Massachusetts,11,Biden,2892168,1013766,1760125,35.052,60.858
21,Michigan,15,Trump,4635770,2334232,2129220,50.353,45.93
22,Minnesota,10,Trump,2603427,1281410,1225481,49.22,47.072
23,Mississippi,6,Trump,1257625,741110,468127,58.929,37.223
24,Missouri,10,Trump,2825606,1615451,1109659,57.172,39.272
25,Montana,4,Trump,489904,307435,163918,62.754,33.459
26,Nebraska,5,Trump,746500,450329,265280,60.325,35.537
27,Nevada,6,Trump,1148974,610083,496143,53.098,43.181
28,New Hampshire,4,Trump,643158,315921,302773,49.12,47.076
29,New Jersey,14,Trump,3519303,1794722,1583607,50.997,44.998
30,New Mexico,5,Biden,820337,381782,408559,46.54,49.804
31,New York,28,Biden,7118459,3269872,3584197,45.935,50.351
32,North Carolina,16,Trump,3664350,1977045,1541806,53.953,42.076
33,North Dakota,3,Trump,334399,229750,92521,68.705,27.668
34,Ohio,17,Trump,4710965,2539730,2007604,53.911,42.616
35,Oklahoma,7,Trump,1549426,1036359,451094,66.887,29.114
36,Oregon,8,Biden,2065757,884681,1085443,42.826,52.545
37,Pennsylvania,19,Trump,5603327,2910510,2490263,51.943,44.443
38,Rhode Island,4,Biden,500996,229710,249336,45.851,49.768
39,South Carolina,9,Trump,1992511,1179325,738515,59.188,37.065
40,South Dakota,3,Trump,367897,227608,125693,61.867,34.165
41,Tennessee,11,Trump,2772617,1718377,936112,61.977,33.763
42,Texas,40,Trump,9929794,5328401,4230553,53.661,42.605
43,Utah,6,Trump,1228677,852095,327922,69.351,26.689
44,Vermont,3,Biden,314106,122433,178260,38.978,56.752
45,Virginia,13,Trump,3589143,1807185,1648303,50.351,45.925
46,Washington,12,Biden,3312593,1443746,1742881,43.584,52.614
47,West Virginia,4,Trump,701181,503729,169644,71.84,24.194
48,Wisconsin,10,Trump,2579138,1284849,1202866,49.817,46.638
49,Wyoming,3,Trump,219556,178497,32532,81.299,14.817
50,District of Columbia,3,Biden,399845,45677,340841,11.424,85.243
0,Alabama,9,Trump,1997774,1200088,727936,60.071,36.437
1,Alaska,3,Trump,298458,168793,119123,56.555,39.913
2,Arizona,11,Trump,2847751,1494317,1249458,52.474,43.875
3,Arkansas,6,Trump,1087925,763739,280300,70.201,25.765
4,California,54,Biden,13621980,5011700,8091822,36.791,59.403
5,Colorado,10,Biden,2529049,1134472,1300658,44.858,51.429
6,Connecticut,7,Biden,1421507,646602,722400,45.487,50.819
7,Delaware,3,Biden,461914,205289,238261,44.443,51.581
8,Florida,30,Trump,7813258,4178615,3354914,53.481,42.939
9,Georgia,16,Trump,4219161,2299754,1753836,54.507,41.568
10,Hawaii,4,Biden,520278,210622,291678,40.483,56.062
11,Idaho,4,Trump,733218,500097,202833,68.206,27.663
12,Illinois,19,Biden,4885511,2186795,2493656,44.761,51.042
13,Indiana,11,Trump,2605772,1611739,897674,61.853,34.449
14,Iowa,6,Trump,1384750,845369,483989,61.048,34.951
15,Kansas,6,Trump,1269036,766764,449741,60.421,35.44
16,Kentucky,8,Trump,1856686,1258896,523157,67.803,28.177
17,Louisiana,8,Trump,1771070,1025681,681048,57.913,38.454
18,Maine,4,Trump,684442,348857,308137,50.97,45.02
19,Maryland,10,Biden,2639852,940370,1598621,35.622,60.557
20,Massachusetts,11,Biden,2893349,1013556,1761215,35.031,60.871
21,Michigan,15,Trump,4635276,2335291,2127259,50.381,45.893
22,Minnesota,10,Trump,2603343,1282919,1223775,49.28,47.008
23,Mississippi,6,Trump,1257507,740948,468425,58.922,37.25
24,Missouri,10,Trump,2824582,1613639,1110926,57.128,39.331
25,Montana,4,Trump,489685,308038,162973,62.905,33.281
26,Nebraska,5,Trump,746155,450351,264756,60.356,35.483
27,Nevada,6,Trump,1148884,609621,497106,53.062,43.269
28,New Hampshire,4,Trump,642988,315747,302867,49.106,47.103
29,New Jersey,14,Trump,3520239,1795288,1583501,50.999,44.983
30,New Mexico,5,Biden,819939,382259,407681,46.62,49.721
31,New York,28,Biden,7113594,3269095,3579910,45.956,50.325
32,North Carolina,16,Trump,3664956,1975323,1544237,53.898,42.135
33,North Dakota,3,Trump,334391,229836,92253,68.733,27.588
34,Ohio,17,Trump,4710864,2539688,2007267,53.911,42.609
35,Oklahoma,7,Trump,1548113,1036934,449495,66.981,29.035
36,Oregon,8,Biden,2065817,882996,1087538,42.743,52.644
37,Pennsylvania,19,Trump,5605551,2911564,2490588,51.941,44.431
38,Rhode Island,4,Biden,500777,229793,248917,45.887,49.706
39,South Carolina,9,Trump,1991136,1179569,737647,59.241,37.047
40,South Dakota,3,Trump,367684,227453,125261,61.861,34.068
41,Tennessee,11,Trump,2774181,1719082,937500,61.967,33.794
42,Texas,40,Trump,9928997,5330425,4229735,53.685,42.6
43,Utah,6,Trump,1227844,852142,327180,69.401,26.647
44,Vermont,3,Biden,314457,122398,178671,38.924,56.819
45,Virginia,13,Trump,3588811,1807852,1647494,50.375,45.906
46,Washington,12,Biden,3310793,1442167,1742775,43.56,52.639
47,West Virginia,4,Trump,701300,503454,170205,71.789,24.27
48,Wisconsin,10,Trump,2578165,1283979,1202759,49.802,46.652
49,Wyoming,3,Trump,219050,178615,31832,81.541,14.532
50,District of Columbia,3,Biden,399639,45477,340694,11.38,85.25
0,Alabama,9,Trump,1998585,1200810,728412,60.083,36.446
1,Alaska,3,Trump,298134,168182,119471,56.412,40.073
2,Arizona,11,Trump,2847079,1495329,1248116,52.522,43.838
3,Arkansas,6,Trump,1088124,764795,279510,70.286,25.687
4,California,54,Biden,13619882,5008862,8092514,36.776,59.417
5,Colorado,10,Biden,2529094,1133111,1301984,44.803,51.48
6,Connecticut,7,Biden,1421574,645041,724442,45.375,50.961
7,Delaware,3,Biden,461978,205519,238144,44.487,51.549
8,Florida,30,Trump,7810662,4178090,3353223,53.492,42.931
9,Georgia,16,Trump,4219132,2299155,1753828,54.494,41.568
10,Hawaii,4,Biden,520587,212254,290325,40.772,55.769
11,Idaho,4,Trump,732853,500547,202532,68.301,27.636
12,Illinois,19,Biden,4885945,2185244,2496113,44.725,51.088
13,Indiana,11,Trump,2606137,1611104,899446,61.82,34.513
14,Iowa,6,Trump,1385328,845494,484892,61.032,35.002
15,Kansas,6,Trump,1269593,766489,450497,60.373,35.484
16,Kentucky,8,Trump,1855749,1257826,523117,67.78,28.189
17,Louisiana,8,Trump,1771086,1025625,680862,57.909,38.443
18,Maine,4,Trump,684273,349288,307610,51.045,44.954
19,Maryland,10,Biden,2640729,941478,1599138,35.652,60.557
20,Massachusetts,11,Biden,2894153,1014547,1760887,35.055,60.843
21,Michigan,15,Trump,4634764,2335054,2127122,50.381,45.895
22,Minnesota,10,Trump,2602356,1280351,1224825,49.2,47.066
23,Mississippi,6,Trump,1257017,741212,467669,58.966,37.205
24,Missouri,10,Trump,2825459,1614270,1111261,57.133,39.33
25,Montana,4,Trump,489817,307833,163321,62.847,33.343
26,Nebraska,5,Trump,745314,449849,264225,60.357,35.452
27,Nevada,6,Trump,1148679,609270,496833,53.041,43.253
28,New Hampshire,4,Trump,642921,316479,301780,49.225,46.939
29,New Jersey,14,Trump,3519217,1793376,1584079,50.96,45.012
30,New Mexico,5,Biden,820549,382011,408136,46.556,49.739
31,New York,28,Biden,7113236,3266718,3583324,45.924,50.375
32,North Carolina,16,Trump,3665140,1977151,1543209,53.945,42.105
33,North Dakota,3,Trump,334439,229628,92510,68.661,27.661
34,Ohio,17,Trump,4710509,2539437,2007432,53.91,42.616
35,Oklahoma,7,Trump,1547502,1037515,448795,67.045,29.001
36,Oregon,8,Biden,2064646,882721,1086497,42.754,52.624
37,Pennsylvania,19,Trump,5605123,2912083,2490527,51.954,44.433
38,Rhode Island,4,Biden,500994,229486,249548,45.806,49.811
39,South Carolina,9,Trump,1992576,1179175,738980,59.178,37.087
40,South Dakota,3,Trump,367784,226762,126239,61.656,34.324
41,Tennessee,11,Trump,2772289,1716394,938467,61.913,33.852
42,Texas,40,Trump,9930941,5328868,4232748,53.659,42.622
43,Utah,6,Trump,1228953,852090,328012,69.335,26.69
44,Vermont,3,Biden,314159,122325,178490,38.937,56.815
45,Virginia,13,Trump,3587029,1806441,1647778,50.36,45.937
46,Washington,12,Biden,3310985,1443451,1741433,43.596,52.596
47,West Virginia,4,Trump,701111,503340,169968,71.792,24.243
48,Wisconsin,10,Trump,2578569,1281637,1204792,49.703,46.723
49,Wyoming,3,Trump,219224,178321,32234,81.342,14.704
50,District of Columbia,3,Biden,399593,45761,340376,11.452,85.181
0,Alabama,9,Trump,2000050,1201298,729092,60.063,36.454
1,Alaska,3,Trump,298356,168743,119353,56.558,40.004
2,Arizona,11,Trump,2845933,1495159,1247092,52.537,43.82
3,Arkansas,6,Trump,1087515,763116,280344,70.171,25.778
4,California,54,Biden,13619143,5010294,8091697,36.789,59.414
